date_id,agent_id,department_id,total_tickets_handled,avg_handle_time_mins,escalation_rate,backlog,reopened_tickets,utilization_rate,sla_breaches
2025-03-23,4,4,3,403.6000061035156,0.3330000042915344,2,1,0.7300000190734863,0
2025-03-24,4,4,3,386.20001220703125,0.3330000042915344,1,1,0.7300000190734863,0
2025-03-25,4,4,3,375.6000061035156,0.0,1,0,0.7300000190734863,0
2025-03-26,4,4,3,362.0,0.0,0,0,0.7300000190734863,0
2025-03-27,4,4,2,420.29998779296875,0.5,1,1,0.7200000286102295,0
2025-03-28,4,4,3,220.39999389648438,0.3330000042915344,2,1,0.7300000190734863,0
2025-03-29,4,4,4,449.6000061035156,0.25,3,1,0.7400000095367432,1
2025-03-30,4,4,3,491.20001220703125,0.6669999957084656,3,2,0.7300000190734863,1
2025-03-31,4,4,3,433.6000061035156,0.6669999957084656,2,1,0.7300000190734863,2
2025-04-01,4,4,3,410.6000061035156,0.0,2,0,0.7300000190734863,0
2025-04-02,4,4,2,425.70001220703125,0.0,0,0,0.7200000286102295,0
2025-04-03,4,4,3,458.20001220703125,0.6669999957084656,2,0,0.7300000190734863,2
2025-04-04,4,4,4,435.6000061035156,0.0,2,0,0.7400000095367432,1
2025-04-05,4,4,3,512.7999877929688,0.3330000042915344,2,1,0.7300000190734863,0
2025-04-06,4,4,4,388.3999938964844,0.5,2,1,0.7400000095367432,2
2025-04-07,4,4,3,380.0,0.3330000042915344,2,1,0.7300000190734863,0
2025-04-08,4,4,3,517.5999755859375,0.6669999957084656,2,1,0.7300000190734863,1
2025-04-09,4,4,4,401.70001220703125,0.0,2,0,0.7400000095367432,0
2025-04-10,4,4,4,419.20001220703125,0.25,1,1,0.7400000095367432,1
2025-01-10,5,4,5,390.3999938964844,0.4000000059604645,2,1,0.800000011920929,2
2025-01-11,5,4,4,228.89999389648438,0.0,0,0,0.7900000214576721,0
2025-01-12,5,4,4,238.39999389648438,0.0,1,0,0.7900000214576721,1
2025-01-13,5,4,3,309.6000061035156,0.3330000042915344,1,0,0.7799999713897705,1
2025-01-14,5,4,4,289.5,0.25,1,1,0.7900000214576721,0
2025-01-15,5,4,6,328.5,0.3330000042915344,4,2,0.8100000023841858,0
2025-01-16,5,4,6,329.5,0.16699999570846558,1,1,0.8100000023841858,1
2025-01-17,5,4,5,329.79998779296875,0.0,1,0,0.800000011920929,0
2025-01-18,5,4,5,323.20001220703125,0.0,1,0,0.800000011920929,0
2025-01-19,5,4,4,328.3999938964844,0.0,1,0,0.7900000214576721,0
2025-01-20,5,4,4,305.70001220703125,0.0,1,0,0.7900000214576721,2
2025-01-21,5,4,4,310.79998779296875,0.0,0,0,0.7900000214576721,1
2025-01-22,5,4,4,269.3999938964844,0.0,2,0,0.7900000214576721,1
2025-01-23,5,4,6,368.5,0.3330000042915344,3,0,0.8100000023841858,2
2025-01-24,5,4,5,319.6000061035156,0.20000000298023224,3,1,0.800000011920929,0
2025-01-25,5,4,5,317.79998779296875,0.0,3,0,0.800000011920929,0
2025-01-26,5,4,3,362.79998779296875,0.0,1,0,0.7799999713897705,0
2025-01-27,5,4,3,266.20001220703125,0.0,0,0,0.7799999713897705,0
2025-01-28,5,4,4,317.8999938964844,0.0,1,0,0.7900000214576721,1
2025-01-29,5,4,5,402.79998779296875,0.4000000059604645,2,1,0.800000011920929,2
2025-01-30,5,4,4,205.6999969482422,0.0,3,0,0.7900000214576721,0
2025-01-31,5,4,4,361.6000061035156,0.0,2,0,0.7900000214576721,0
2025-02-01,5,4,4,345.1000061035156,0.25,2,1,0.7900000214576721,1
2025-02-02,5,4,6,276.29998779296875,0.0,2,0,0.8100000023841858,1
2025-02-03,5,4,6,359.0,0.0,1,0,0.8100000023841858,1
2025-02-04,5,4,5,251.0,0.0,1,0,0.800000011920929,0
2025-02-05,5,4,6,249.60000610351562,0.16699999570846558,5,1,0.8100000023841858,0
2025-02-06,5,4,6,251.6999969482422,0.0,2,0,0.8100000023841858,0
2025-02-07,5,4,5,216.8000030517578,0.0,3,0,0.800000011920929,0
2025-02-08,5,4,5,335.8999938964844,0.20000000298023224,3,1,0.800000011920929,1
2025-02-09,5,4,4,375.1000061035156,0.0,3,0,0.7900000214576721,0
2025-02-10,5,4,4,241.0,0.0,2,0,0.7900000214576721,1
2025-02-11,5,4,4,272.3999938964844,0.0,3,0,0.7900000214576721,0
2025-02-12,5,4,5,301.3999938964844,0.0,1,0,0.800000011920929,0
2025-02-13,5,4,5,314.6000061035156,0.0,2,0,0.800000011920929,0
2025-02-14,5,4,5,276.79998779296875,0.20000000298023224,4,0,0.800000011920929,1
2025-02-15,5,4,3,277.79998779296875,0.0,2,0,0.7799999713897705,0
2025-02-16,5,4,5,256.79998779296875,0.0,1,0,0.800000011920929,1
2025-02-17,5,4,5,347.20001220703125,0.0,2,0,0.800000011920929,0
2025-02-18,5,4,4,310.6000061035156,0.0,2,0,0.7900000214576721,0
2025-02-19,5,4,6,343.5,0.16699999570846558,2,0,0.8100000023841858,2
2025-02-20,5,4,4,239.6999969482422,0.25,1,1,0.7900000214576721,0
2025-02-21,5,4,5,365.0,0.0,2,0,0.800000011920929,0
2025-02-22,5,4,3,344.3999938964844,0.3330000042915344,2,1,0.7799999713897705,0
2025-02-23,5,4,4,242.39999389648438,0.25,1,1,0.7900000214576721,1
2025-02-24,5,4,4,214.3000030517578,0.5,2,0,0.7900000214576721,3
2025-02-25,5,4,4,383.1000061035156,0.0,0,0,0.7900000214576721,0
2025-02-26,5,4,4,249.1999969482422,0.0,1,0,0.7900000214576721,0
2025-02-27,5,4,5,323.6000061035156,0.6000000238418579,4,2,0.800000011920929,1
2025-02-28,5,4,5,340.29998779296875,0.20000000298023224,2,1,0.800000011920929,0
2025-03-01,5,4,3,216.39999389648438,0.0,1,0,0.7799999713897705,1
2025-03-02,5,4,5,224.60000610351562,0.0,3,0,0.800000011920929,0
2025-03-03,5,4,4,344.70001220703125,0.0,2,0,0.7900000214576721,1
2025-03-04,5,4,5,321.0,0.20000000298023224,2,1,0.800000011920929,3
2025-03-05,5,4,5,274.29998779296875,0.20000000298023224,3,1,0.800000011920929,0
2025-03-06,5,4,4,331.8999938964844,0.0,0,0,0.7900000214576721,1
2025-03-07,5,4,5,261.1000061035156,0.20000000298023224,1,1,0.800000011920929,0
2025-03-08,5,4,3,340.79998779296875,0.3330000042915344,1,1,0.7799999713897705,0
2025-03-09,5,4,4,308.8999938964844,0.0,1,0,0.7900000214576721,1
2025-03-10,5,4,5,352.8999938964844,0.20000000298023224,3,1,0.800000011920929,1
2025-03-11,5,4,5,363.3999938964844,0.0,2,0,0.800000011920929,1
2025-03-12,5,4,3,382.20001220703125,0.3330000042915344,2,0,0.7799999713897705,1
2025-03-13,5,4,5,268.3999938964844,0.20000000298023224,2,0,0.800000011920929,1
2025-03-14,5,4,4,225.1999969482422,0.25,2,1,0.7900000214576721,1
2025-03-15,5,4,6,302.1000061035156,0.16699999570846558,3,1,0.8100000023841858,1
2025-03-16,5,4,5,357.6000061035156,0.0,0,0,0.800000011920929,3
2025-03-17,5,4,5,311.20001220703125,0.0,4,0,0.800000011920929,0
2025-03-18,5,4,4,351.0,0.0,0,0,0.7900000214576721,0
2025-03-19,5,4,5,284.5,0.0,1,0,0.800000011920929,0
2025-03-20,5,4,5,240.1999969482422,0.0,0,0,0.800000011920929,2
2025-03-21,5,4,4,393.8999938964844,0.25,2,1,0.7900000214576721,0
2025-03-22,5,4,4,300.8999938964844,0.0,2,0,0.7900000214576721,0
2025-03-23,5,4,5,304.29998779296875,0.0,1,0,0.800000011920929,1
2025-03-24,5,4,4,225.8000030517578,0.0,0,0,0.7900000214576721,3
2025-03-25,5,4,4,286.20001220703125,0.25,4,1,0.7900000214576721,1
2025-03-26,5,4,5,367.8999938964844,0.20000000298023224,1,1,0.800000011920929,1
2025-03-27,5,4,3,316.20001220703125,0.0,1,0,0.7799999713897705,0
2025-03-28,5,4,5,272.29998779296875,0.20000000298023224,1,0,0.800000011920929,2
2025-03-29,5,4,6,289.3999938964844,0.16699999570846558,3,1,0.8100000023841858,0
2025-03-30,5,4,7,316.79998779296875,0.14300000667572021,3,1,0.8199999928474426,0
2025-03-31,5,4,4,328.3999938964844,0.5,3,0,0.7900000214576721,2
2025-04-01,5,4,5,300.70001220703125,0.4000000059604645,4,1,0.800000011920929,2
2025-04-02,5,4,3,279.20001220703125,0.0,1,0,0.7799999713897705,0
2025-04-03,5,4,3,238.39999389648438,0.0,1,0,0.7799999713897705,0
2025-04-04,5,4,5,327.0,0.0,1,0,0.800000011920929,1
2025-04-05,5,4,5,336.20001220703125,0.0,1,0,0.800000011920929,0
2025-04-06,5,4,4,237.3000030517578,0.0,1,0,0.7900000214576721,0
2025-04-07,5,4,6,220.39999389648438,0.0,0,0,0.8100000023841858,1
2025-04-08,5,4,5,368.3999938964844,0.20000000298023224,2,0,0.800000011920929,1
2025-04-09,5,4,4,264.79998779296875,0.0,0,0,0.7900000214576721,0
2025-04-10,5,4,5,310.8999938964844,0.0,0,0,0.800000011920929,1
2025-01-10,6,4,5,201.8000030517578,0.20000000298023224,2,0,0.8500000238418579,2
2025-01-11,6,4,7,215.0,0.0,2,0,0.8700000047683716,1
2025-01-12,6,4,5,151.39999389648438,0.0,1,0,0.8500000238418579,1
2025-01-13,6,4,5,253.0,0.0,1,0,0.8500000238418579,1
2025-01-14,6,4,8,225.10000610351562,0.125,2,1,0.8799999952316284,0
2025-01-15,6,4,7,203.1999969482422,0.0,0,0,0.8700000047683716,0
2025-01-16,6,4,6,188.5,0.16699999570846558,3,0,0.8600000143051147,1
2025-01-17,6,4,5,185.0,0.0,3,0,0.8500000238418579,0
2025-01-18,6,4,6,156.60000610351562,0.0,1,0,0.8600000143051147,0
2025-01-19,6,4,6,213.8000030517578,0.0,1,0,0.8600000143051147,0
2025-01-20,6,4,5,187.60000610351562,0.20000000298023224,3,1,0.8500000238418579,0
2025-01-21,6,4,7,155.1999969482422,0.0,2,0,0.8700000047683716,1
2025-01-22,6,4,7,186.10000610351562,0.28600001335144043,3,1,0.8700000047683716,1
2025-01-23,6,4,9,195.89999389648438,0.0,4,0,0.8899999856948853,0
2025-01-24,6,4,5,191.0,0.0,1,0,0.8500000238418579,0
2025-01-25,6,4,6,202.3000030517578,0.0,1,0,0.8600000143051147,0
2025-01-26,6,4,4,187.3000030517578,0.0,1,0,0.8399999737739563,0
2025-01-27,6,4,4,266.1000061035156,0.0,2,0,0.8399999737739563,0
2025-01-28,6,4,6,154.60000610351562,0.16699999570846558,3,0,0.8600000143051147,1
2025-01-29,6,4,9,186.8000030517578,0.0,0,0,0.8899999856948853,3
2025-01-30,6,4,5,167.1999969482422,0.0,0,0,0.8500000238418579,0
2025-01-31,6,4,6,188.3000030517578,0.0,2,0,0.8600000143051147,1
2025-02-01,6,4,7,180.39999389648438,0.0,1,0,0.8700000047683716,1
2025-02-02,6,4,8,221.89999389648438,0.0,0,0,0.8799999952316284,4
2025-02-03,6,4,7,204.1999969482422,0.28600001335144043,4,0,0.8700000047683716,2
2025-02-04,6,4,6,231.39999389648438,0.16699999570846558,2,1,0.8600000143051147,1
2025-02-05,6,4,6,250.60000610351562,0.16699999570846558,2,0,0.8600000143051147,2
2025-02-06,6,4,6,182.39999389648438,0.0,0,0,0.8600000143051147,0
2025-02-07,6,4,6,217.10000610351562,0.0,0,0,0.8600000143051147,2
2025-02-08,6,4,5,191.3000030517578,0.0,3,0,0.8500000238418579,0
2025-02-09,6,4,5,186.8000030517578,0.0,1,0,0.8500000238418579,0
2025-02-10,6,4,5,195.6999969482422,0.0,0,0,0.8500000238418579,0
2025-02-11,6,4,5,214.6999969482422,0.0,0,0,0.8500000238418579,0
2025-02-12,6,4,6,214.8000030517578,0.0,0,0,0.8600000143051147,1
2025-02-13,6,4,8,123.80000305175781,0.125,2,0,0.8799999952316284,3
2025-02-14,6,4,7,152.10000610351562,0.14300000667572021,3,0,0.8700000047683716,2
2025-02-15,6,4,6,216.89999389648438,0.0,1,0,0.8600000143051147,0
2025-02-16,6,4,5,249.8000030517578,0.0,0,0,0.8500000238418579,1
2025-02-17,6,4,5,181.10000610351562,0.0,0,0,0.8500000238418579,2
2025-02-18,6,4,4,256.6000061035156,0.0,3,0,0.8399999737739563,0
2025-02-19,6,4,7,199.3000030517578,0.0,2,0,0.8700000047683716,0
2025-02-20,6,4,6,261.29998779296875,0.16699999570846558,4,1,0.8600000143051147,0
2025-02-21,6,4,5,274.79998779296875,0.0,0,0,0.8500000238418579,0
2025-02-22,6,4,6,213.3000030517578,0.0,0,0,0.8600000143051147,1
2025-02-23,6,4,7,227.60000610351562,0.0,1,0,0.8700000047683716,0
2025-02-24,6,4,7,173.39999389648438,0.0,1,0,0.8700000047683716,0
2025-02-25,6,4,6,258.79998779296875,0.0,0,0,0.8600000143051147,2
2025-02-26,6,4,4,193.3000030517578,0.0,2,0,0.8399999737739563,1
2025-02-27,6,4,7,222.89999389648438,0.0,3,0,0.8700000047683716,1
2025-02-28,6,4,7,168.6999969482422,0.14300000667572021,1,0,0.8700000047683716,2
2025-03-01,6,4,4,231.3000030517578,0.0,1,0,0.8399999737739563,0
2025-03-02,6,4,5,179.8000030517578,0.20000000298023224,2,0,0.8500000238418579,2
2025-03-03,6,4,7,247.3000030517578,0.0,1,0,0.8700000047683716,1
2025-03-04,6,4,7,163.3000030517578,0.0,0,0,0.8700000047683716,1
2025-03-05,6,4,6,245.8000030517578,0.0,1,0,0.8600000143051147,0
2025-03-06,6,4,7,185.60000610351562,0.0,1,0,0.8700000047683716,1
2025-03-07,6,4,7,188.5,0.0,1,0,0.8700000047683716,1
2025-03-08,6,4,5,233.60000610351562,0.0,0,0,0.8500000238418579,0
2025-03-09,6,4,5,235.60000610351562,0.0,0,0,0.8500000238418579,0
2025-03-10,6,4,8,183.10000610351562,0.0,3,0,0.8799999952316284,0
2025-03-11,6,4,7,214.89999389648438,0.0,2,0,0.8700000047683716,1
2025-03-12,6,4,4,208.1999969482422,0.0,0,0,0.8399999737739563,1
2025-03-13,6,4,5,193.89999389648438,0.4000000059604645,3,0,0.8500000238418579,2
2025-03-14,6,4,6,266.3999938964844,0.0,1,0,0.8600000143051147,0
2025-03-15,6,4,9,196.89999389648438,0.22200000286102295,4,2,0.8899999856948853,2
2025-03-16,6,4,7,159.3000030517578,0.14300000667572021,2,1,0.8700000047683716,0
2025-03-17,6,4,5,182.0,0.0,0,0,0.8500000238418579,0
2025-03-18,6,4,7,174.8000030517578,0.14300000667572021,2,1,0.8700000047683716,1
2025-03-19,6,4,7,166.1999969482422,0.0,0,0,0.8700000047683716,0
2025-03-20,6,4,8,142.6999969482422,0.0,3,0,0.8799999952316284,1
2025-03-21,6,4,5,151.1999969482422,0.20000000298023224,2,0,0.8500000238418579,1
2025-03-22,6,4,6,209.0,0.0,2,0,0.8600000143051147,0
2025-03-23,6,4,6,167.10000610351562,0.0,2,0,0.8600000143051147,0
2025-03-24,6,4,8,191.1999969482422,0.0,1,0,0.8799999952316284,1
2025-03-25,6,4,5,184.89999389648438,0.0,0,0,0.8500000238418579,0
2025-03-26,6,4,6,244.10000610351562,0.0,2,0,0.8600000143051147,1
2025-03-27,6,4,5,157.1999969482422,0.0,1,0,0.8500000238418579,0
2025-03-28,6,4,8,159.39999389648438,0.0,1,0,0.8799999952316284,0
2025-03-29,6,4,7,190.10000610351562,0.0,4,0,0.8700000047683716,0
2025-03-30,6,4,5,225.0,0.4000000059604645,2,1,0.8500000238418579,2
2025-03-31,6,4,7,153.10000610351562,0.0,2,0,0.8700000047683716,1
2025-04-01,6,4,6,204.5,0.16699999570846558,2,1,0.8600000143051147,2
2025-04-02,6,4,5,166.1999969482422,0.0,1,0,0.8500000238418579,1
2025-04-03,6,4,4,210.60000610351562,0.0,2,0,0.8399999737739563,0
2025-04-04,6,4,6,203.10000610351562,0.16699999570846558,1,1,0.8600000143051147,2
2025-04-05,6,4,6,147.0,0.0,2,0,0.8600000143051147,1
2025-04-06,6,4,5,161.8000030517578,0.0,0,0,0.8500000238418579,0
2025-04-07,6,4,6,181.5,0.0,0,0,0.8600000143051147,1
2025-04-08,6,4,6,204.6999969482422,0.0,0,0,0.8600000143051147,1
2025-04-09,6,4,5,134.0,0.0,2,0,0.8500000238418579,0
2025-04-10,6,4,6,214.39999389648438,0.0,2,0,0.8600000143051147,0
2025-01-10,7,4,9,154.89999389648438,0.0,0,0,0.9399999976158142,1
2025-01-11,7,4,7,153.60000610351562,0.0,2,0,0.9200000166893005,0
2025-01-12,7,4,7,160.6999969482422,0.0,0,0,0.9200000166893005,0
2025-01-13,7,4,6,133.39999389648438,0.0,0,0,0.9100000262260437,0
2025-01-14,7,4,6,171.6999969482422,0.0,0,0,0.9100000262260437,0
2025-01-15,7,4,7,123.5,0.0,0,0,0.9200000166893005,0
2025-01-16,7,4,7,135.0,0.0,0,0,0.9200000166893005,1
2025-01-17,7,4,7,130.5,0.0,0,0,0.9200000166893005,0
2025-01-18,7,4,9,90.0,0.0,3,0,0.9399999976158142,0
2025-01-19,7,4,5,151.10000610351562,0.0,0,0,0.8999999761581421,0
2025-01-20,7,4,8,123.5999984741211,0.0,1,0,0.9300000071525574,0
2025-01-21,7,4,8,119.9000015258789,0.0,1,0,0.9300000071525574,0
2025-01-22,7,4,6,162.39999389648438,0.0,0,0,0.9100000262260437,0
2025-01-23,7,4,9,151.6999969482422,0.0,1,0,0.9399999976158142,0
2025-01-24,7,4,5,166.6999969482422,0.0,0,0,0.8999999761581421,1
2025-01-25,7,4,6,173.8000030517578,0.0,1,0,0.9100000262260437,0
2025-01-26,7,4,4,142.5,0.0,0,0,0.8899999856948853,1
2025-01-27,7,4,5,164.8000030517578,0.0,3,0,0.8999999761581421,0
2025-01-28,7,4,6,119.4000015258789,0.0,1,0,0.9100000262260437,0
2025-01-29,7,4,10,118.0999984741211,0.0,0,0,0.949999988079071,1
2025-01-30,7,4,7,164.0,0.0,1,0,0.9200000166893005,1
2025-01-31,7,4,6,133.3000030517578,0.0,0,0,0.9100000262260437,0
2025-02-01,7,4,6,137.10000610351562,0.0,3,0,0.9100000262260437,0
2025-02-02,7,4,9,120.5,0.0,1,0,0.9399999976158142,0
2025-02-03,7,4,10,148.89999389648438,0.10000000149011612,2,0,0.949999988079071,1
2025-02-04,7,4,7,110.5999984741211,0.0,0,0,0.9200000166893005,1
2025-02-05,7,4,7,135.5,0.0,2,0,0.9200000166893005,1
2025-02-06,7,4,10,115.19999694824219,0.0,2,0,0.949999988079071,1
2025-02-07,7,4,5,154.60000610351562,0.0,3,0,0.8999999761581421,0
2025-02-08,7,4,7,154.1999969482422,0.14300000667572021,4,0,0.9200000166893005,1
2025-02-09,7,4,8,150.3000030517578,0.0,1,0,0.9300000071525574,0
2025-02-10,7,4,7,167.10000610351562,0.0,0,0,0.9200000166893005,0
2025-02-11,7,4,6,155.0,0.0,1,0,0.9100000262260437,0
2025-02-12,7,4,6,104.4000015258789,0.0,0,0,0.9100000262260437,0
2025-02-13,7,4,10,150.6999969482422,0.0,0,0,0.949999988079071,0
2025-02-14,7,4,6,136.60000610351562,0.0,1,0,0.9100000262260437,1
2025-02-15,7,4,7,105.30000305175781,0.0,2,0,0.9200000166893005,0
2025-02-16,7,4,6,159.39999389648438,0.0,0,0,0.9100000262260437,0
2025-02-17,7,4,7,131.5,0.0,1,0,0.9200000166893005,1
2025-02-18,7,4,6,130.60000610351562,0.0,1,0,0.9100000262260437,0
2025-02-19,7,4,10,148.60000610351562,0.10000000149011612,1,0,0.949999988079071,1
2025-02-20,7,4,8,129.8000030517578,0.0,1,0,0.9300000071525574,0
2025-02-21,7,4,8,153.3000030517578,0.125,1,1,0.9300000071525574,0
2025-02-22,7,4,7,150.89999389648438,0.0,2,0,0.9200000166893005,0
2025-02-23,7,4,6,166.5,0.0,0,0,0.9100000262260437,0
2025-02-24,7,4,7,156.10000610351562,0.0,1,0,0.9200000166893005,0
2025-02-25,7,4,7,128.3000030517578,0.0,0,0,0.9200000166893005,0
2025-02-26,7,4,5,114.19999694824219,0.0,0,0,0.8999999761581421,0
2025-02-27,7,4,6,61.5,0.0,0,0,0.9100000262260437,0
2025-02-28,7,4,8,138.5,0.0,1,0,0.9300000071525574,1
2025-03-01,7,4,5,134.5,0.0,1,0,0.8999999761581421,0
2025-03-02,7,4,6,138.3000030517578,0.0,2,0,0.9100000262260437,0
2025-03-03,7,4,6,172.10000610351562,0.0,1,0,0.9100000262260437,0
2025-03-04,7,4,9,124.0999984741211,0.0,0,0,0.9399999976158142,1
2025-03-05,7,4,9,146.39999389648438,0.0,3,0,0.9399999976158142,1
2025-03-06,7,4,8,110.80000305175781,0.0,2,0,0.9300000071525574,0
2025-03-07,7,4,8,122.0999984741211,0.0,1,0,0.9300000071525574,0
2025-03-08,7,4,6,130.5,0.0,0,0,0.9100000262260437,0
2025-03-09,7,4,7,146.8000030517578,0.0,0,0,0.9200000166893005,2
2025-03-10,7,4,9,150.6999969482422,0.0,1,0,0.9399999976158142,1
2025-03-11,7,4,7,154.8000030517578,0.0,1,0,0.9200000166893005,0
2025-03-12,7,4,6,169.89999389648438,0.0,0,0,0.9100000262260437,1
2025-03-13,7,4,10,131.89999389648438,0.10000000149011612,2,1,0.949999988079071,0
2025-03-14,7,4,7,97.69999694824219,0.14300000667572021,3,0,0.9200000166893005,1
2025-03-15,7,4,10,137.5,0.0,0,0,0.949999988079071,0
2025-03-16,7,4,6,111.69999694824219,0.0,0,0,0.9100000262260437,0
2025-03-17,7,4,7,138.89999389648438,0.0,2,0,0.9200000166893005,0
2025-03-18,7,4,8,127.80000305175781,0.0,2,0,0.9300000071525574,1
2025-03-19,7,4,8,161.0,0.0,1,0,0.9300000071525574,1
2025-03-20,7,4,6,162.10000610351562,0.0,2,0,0.9100000262260437,0
2025-03-21,7,4,6,125.9000015258789,0.0,3,0,0.9100000262260437,0
2025-03-22,7,4,7,182.10000610351562,0.0,1,0,0.9200000166893005,0
2025-03-23,7,4,6,155.3000030517578,0.16699999570846558,2,0,0.9100000262260437,1
2025-03-24,7,4,7,147.10000610351562,0.0,0,0,0.9200000166893005,1
2025-03-25,7,4,6,112.9000015258789,0.0,0,0,0.9100000262260437,0
2025-03-26,7,4,6,166.39999389648438,0.0,2,0,0.9100000262260437,0
2025-03-27,7,4,5,130.10000610351562,0.20000000298023224,3,0,0.8999999761581421,1
2025-03-28,7,4,7,101.69999694824219,0.0,0,0,0.9200000166893005,0
2025-03-29,7,4,7,120.0,0.0,0,0,0.9200000166893005,0
2025-03-30,7,4,10,137.89999389648438,0.0,1,0,0.949999988079071,0
2025-03-31,7,4,5,136.89999389648438,0.0,3,0,0.8999999761581421,0
2025-04-01,7,4,8,132.1999969482422,0.0,0,0,0.9300000071525574,1
2025-04-02,7,4,5,119.4000015258789,0.0,1,0,0.8999999761581421,1
2025-04-03,7,4,5,142.3000030517578,0.0,0,0,0.8999999761581421,2
2025-04-04,7,4,9,137.6999969482422,0.0,2,0,0.9399999976158142,1
2025-04-05,7,4,8,159.1999969482422,0.0,2,0,0.9300000071525574,0
2025-04-06,7,4,8,115.0999984741211,0.0,0,0,0.9300000071525574,0
2025-04-07,7,4,7,128.5,0.0,2,0,0.9200000166893005,1
2025-04-08,7,4,5,126.4000015258789,0.0,0,0,0.8999999761581421,0
2025-04-09,7,4,4,108.5,0.0,0,0,0.8899999856948853,0
2025-04-10,7,4,9,153.6999969482422,0.0,0,0,0.9399999976158142,0
2025-01-10,8,4,3,391.6000061035156,0.0,1,0,0.7300000190734863,0
2025-01-11,8,4,4,436.79998779296875,0.0,1,0,0.7400000095367432,0
2025-01-12,8,4,3,430.6000061035156,0.0,1,0,0.7300000190734863,0
2025-01-13,8,4,3,453.0,0.0,0,0,0.7300000190734863,2
2025-01-14,8,4,3,475.0,0.0,1,0,0.7300000190734863,1
2025-01-15,8,4,3,400.79998779296875,0.6669999957084656,2,0,0.7300000190734863,2
2025-01-16,8,4,4,318.8999938964844,0.25,1,0,0.7400000095367432,2
2025-01-17,8,4,2,448.79998779296875,0.5,1,0,0.7200000286102295,1
2025-01-18,8,4,4,456.1000061035156,0.0,1,0,0.7400000095367432,1
2025-01-19,8,4,2,540.5999755859375,0.5,1,1,0.7200000286102295,1
2025-01-20,8,4,4,472.20001220703125,0.0,1,0,0.7400000095367432,2
2025-01-21,8,4,4,480.0,0.25,2,1,0.7400000095367432,1
2025-01-22,8,4,3,393.79998779296875,0.0,1,0,0.7300000190734863,0
2025-01-23,8,4,4,385.0,0.5,2,1,0.7400000095367432,2
2025-01-24,8,4,3,428.0,0.3330000042915344,3,1,0.7300000190734863,0
2025-01-25,8,4,3,372.0,0.0,1,0,0.7300000190734863,0
2025-01-26,8,4,3,389.0,0.0,1,0,0.7300000190734863,2
2025-01-27,8,4,2,501.6000061035156,0.5,2,1,0.7200000286102295,0
2025-01-28,8,4,2,438.6000061035156,0.5,1,0,0.7200000286102295,1
2025-01-29,8,4,3,410.0,0.0,1,0,0.7300000190734863,1
2025-01-30,8,4,3,325.0,0.0,0,0,0.7300000190734863,2
2025-01-31,8,4,3,383.3999938964844,0.0,1,0,0.7300000190734863,0
2025-02-01,8,4,2,621.2999877929688,0.5,1,0,0.7200000286102295,1
2025-02-02,8,4,4,454.6000061035156,0.25,2,1,0.7400000095367432,0
2025-02-03,8,4,4,381.8999938964844,0.0,1,0,0.7400000095367432,1
2025-02-04,8,4,3,337.79998779296875,0.3330000042915344,1,1,0.7300000190734863,1
2025-02-05,8,4,4,420.6000061035156,0.25,2,1,0.7400000095367432,1
2025-02-06,8,4,4,425.1000061035156,0.5,2,1,0.7400000095367432,1
2025-02-07,8,4,3,468.0,0.6669999957084656,3,2,0.7300000190734863,0
2025-02-08,8,4,2,566.4000244140625,0.0,1,0,0.7200000286102295,0
2025-02-09,8,4,2,463.20001220703125,0.0,0,0,0.7200000286102295,0
2025-02-10,8,4,2,318.0,0.0,0,0,0.7200000286102295,0
2025-02-11,8,4,2,424.20001220703125,0.5,1,1,0.7200000286102295,1
2025-02-12,8,4,3,372.20001220703125,0.3330000042915344,2,0,0.7300000190734863,1
2025-02-13,8,4,4,466.70001220703125,0.25,2,1,0.7400000095367432,0
2025-02-14,8,4,2,309.0,0.0,1,0,0.7200000286102295,0
2025-02-15,8,4,2,343.20001220703125,0.0,0,0,0.7200000286102295,0
2025-02-16,8,4,2,337.79998779296875,0.5,2,1,0.7200000286102295,0
2025-02-17,8,4,2,462.8999938964844,0.0,1,0,0.7200000286102295,0
2025-02-18,8,4,3,582.2000122070312,0.0,0,0,0.7300000190734863,1
2025-02-19,8,4,4,403.5,0.0,0,0,0.7400000095367432,1
2025-02-20,8,4,3,414.3999938964844,0.6669999957084656,3,2,0.7300000190734863,1
2025-02-21,8,4,4,584.4000244140625,0.25,1,1,0.7400000095367432,0
2025-02-22,8,4,3,422.3999938964844,0.3330000042915344,2,1,0.7300000190734863,0
2025-02-23,8,4,3,426.6000061035156,0.0,0,0,0.7300000190734863,1
2025-02-24,8,4,4,495.79998779296875,0.5,3,1,0.7400000095367432,2
2025-02-25,8,4,4,516.7999877929688,0.25,2,0,0.7400000095367432,2
2025-02-26,8,4,2,352.20001220703125,0.5,2,0,0.7200000286102295,1
2025-02-27,8,4,4,418.79998779296875,0.0,0,0,0.7400000095367432,0
2025-02-28,8,4,3,364.0,0.0,0,0,0.7300000190734863,1
2025-03-01,8,4,3,343.6000061035156,0.6669999957084656,2,1,0.7300000190734863,1
2025-03-02,8,4,2,392.3999938964844,0.0,0,0,0.7200000286102295,1
2025-03-03,8,4,3,427.3999938964844,0.0,0,0,0.7300000190734863,2
2025-03-04,8,4,3,456.0,0.3330000042915344,2,0,0.7300000190734863,1
